Customer_Name,Gender,Salary,Area,Sub_category,Brand,Price,Quantity,Order Date,Recency,History,Offer,Profit
Heike Berganza,Male,26141.8,Surburban,Casual Cloths,SayItLo,799,1,10-12-2016,1,24650.5,62,162.864
Dottie Hellickson,Female,37869.58,Surburban,Casual Cloths,SayItLo,799,1,28-11-2015,2,6603.8,62,-19.5624
Deandrea Hughey,Male,41148.47,Urban,Casual Cloths,SayItLo,1149,1,28-11-2015,1,27364.4,78,4.044
Kimberlie Duenas,Male,57855.15,Surburban,Sports Cloths,SayItLo,1599,1,28-11-2015,2,26270.3,75,56.6916
Martina Staback,Female,66641.01,Rural,Sports Cloths,SayItLo,999,1,01-12-2017,9,5216.4,68,6.9258
Skye Fillingim,Male,62620.3,Urban,Sports Cloths,SayItLo,899,1,01-12-2017,8,15102.5,63,6.6465
Jade Farrar,Male,53418.59,Surburban,Sports Cloths,SayItLo,799,1,01-12-2017,2,19991.3,62,6.132
Charlene Hamilton,Female,73765.89,Urban,Casual Cloths,SayItLo,899,1,08-06-2017,9,17448.2,72,-4.466
Geoffrey Acey,Male,82973.69,Surburban,Casual Cloths,SayItLo,999,1,19-09-2014,1,4333,55,-509.997
Stevie Westerbeck,Female,54006.74,Surburban,Casual Cloths,SayItLo,799,1,19-09-2014,3,3318,62,-251.9958
Pamella Fortino,Male,5556,Surburban,Casual Cloths,SayItLo,799,1,06-06-2016,9,988.4,62,28.7196
Harrison Haufler,Female,65973.6,Surburban,Casual Cloths,SayItLo,899,1,10-11-2015,10,7190.4,63,35.156
Johnna Engelberg,Female,56554.43,Surburban,Casual Cloths,SayItLo,899,1,16-06-2017,3,7704.9,63,4.7304
Buddy Cloney,Female,66542.94,Urban,Casual Cloths,SayItLo,999,1,22-01-2016,4,10549,65,0.3024
Dalene Riden,Female,61604.18,Surburban,Casual Cloths,SayItLo,999,1,09-12-2017,4,13297.9,55,-7.4416
Jerry Zurcher,Male,60511.45,Urban,Casual Cloths,SayItLo,999,1,09-12-2017,7,2730,55,21.591
Haydee Denooyer,Male,53606.84,Rural,Casual Cloths,SayItLo,999,1,28-12-2017,1,2784.6,67,210.4936
Joseph Cryer,Male,52371.51,Urban,Sports Cloths,SayItLo,999,1,30-07-2015,4,6010.2,55,92.3692
Deonna Kippley,Male,55061.75,Surburban,Casual Cloths,SayItLo,999,1,30-07-2015,5,15957.2,55,2.3232
Raymon Calvaresi,Male,54386.18,Surburban,Casual Cloths,SayItLo,999,1,30-07-2015,1,25550,55,4.095
Alecia Bubash,Male,36951.48,Urban,Casual Cloths,SayItLo,849,1,16-09-2017,6,22122.8,61,4.0572
Ma Layous,Female,36400.41,Surburban,Casual Cloths,SayItLo,999,1,16-09-2017,6,9950.5,65,1.5548
Detra Coyier,Male,6508,Surburban,Casual Cloths,SayItLo,899,1,13-10-2017,6,387.1,61,4.0768
Terrilyn Rodeigues,Female,6012.5,Surburban,Casual Cloths,SayItLo,999,1,13-10-2017,2,9138.5,55,5.9072
Salome Lacovara,Male,12864.5,Urban,Casual Cloths,SayItLo,999,2,13-10-2017,10,12055.4,55,5.9712
Garry Keetch,Female,60197.79,Urban,Sports Cloths,SayItLo,999,2,13-10-2017,9,17725.4,55,8.694
Matthew Neither,Male,23453.27,Urban,Sports Cloths,SayItLo,999,1,26-09-2015,9,135.8,55,-3.432
Theodora Restrepo,Male,64675.27,Surburban,Casual Cloths,SayItLo,999,1,26-09-2015,5,5576.9,55,376.11
Noah Kalafatis,Female,53512.89,Surburban,Sports Cloths,SayItLo,1199,1,02-11-2015,6,3642.1,70,51.942
Carmen Sweigard,Female,36855.09,Urban,Casual Cloths,SayItLo,999,1,26-09-2015,2,15656.2,55,47.844
Lavonda Hengel,Male,19276.14,Surburban,Sports Cloths,SayItLo,899,1,26-09-2015,3,12662.3,61,47.96
Junita Stoltzman,Male,2868.75,Surburban,Sports Cloths,SayItLo,999,1,26-09-2015,1,5485.2,55,10.8864
Herminia Nicolozakes,Male,1452,Surburban,Sports Cloths,SayItLo,999,1,18-12-2016,6,2940,55,-169.372
Casie Good,Female,60055.22,Urban,Casual Cloths,SayItLo,999,1,18-12-2016,8,8252.3,55,24.316
Reena Maisto,Female,9799.66,Surburban,Sports Cloths,SayItLo,899,1,18-12-2016,11,15165.5,61,-204.3145
Mirta Mallett,Female,51278.32,Urban,Casual Cloths,ShreeR,1099,1,20-11-2016,2,8286.6,45,6.6836
Cathrine Pontoriero,Male,60411.88,Urban,Casual Cloths,ShreeR,1299,1,20-11-2016,1,16633.4,53,6.2424
Filiberto Tawil,Female,64366.91,Urban,Casual Cloths,ShreeR,1299,1,20-11-2016,4,9317,53,54.3966
Raul Upthegrove,Male,55433.13,Surburban,Casual Cloths,ShreeR,1099,1,20-11-2016,1,10384.5,45,-48.7032
Sarah Candlish,Male,61444.88,Urban,Casual Cloths,ShreeR,1299,1,26-12-2014,10,3977.4,53,78.8592
Lucy Treston,Male,51581.93,Surburban,Casual Cloths,ShreeR,1099,1,26-12-2014,3,525.7,45,20.1558
Judy Aquas,Male,42517.44,Surburban,Casual Cloths,ShreeR,1299,2,26-12-2014,2,3521.7,53,-24.5646
Yvonne Tjepkema,Male,62600.31,Urban,Casual Cloths,ShreeR,999,1,26-12-2014,5,12664.4,50,-62.88
Kayleigh Lace,Female,12734.45,Urban,Casual Cloths,ShreeR,1099,1,26-12-2014,1,11265.1,45,9.2988
Felix Hirpara,Female,12213.34,Urban,Casual Cloths,ShreeR,1099,1,28-10-2016,10,6871.2,45,15.552
Kristeen Turinetti,Male,13697.02,Surburban,Casual Cloths,ShreeR,1099,2,28-10-2016,6,1506.4,45,27.3168
Jenelle Regusters,Male,62398.14,Urban,Casual Cloths,ShreeR,999,2,28-10-2016,1,4314.1,45,38.024
Renea Monterrubio,Male,59128.23,Urban,Casual Cloths,ShreeR,999,1,28-10-2016,1,537.6,45,6.5688
Olive Matuszak,Male,66861,Surburban,Casual Cloths,ShreeR,999,1,19-11-2017,3,6806.1,45,-131.445
Ligia Reiber,Male,56934.88,Surburban,Casual Cloths,ShreeR,999,1,04-05-2015,1,13958.7,45,12.864
Christiane Eschberger,Male,69570.17,Urban,Casual Cloths,ShreeR,999,1,30-12-2014,3,7925.4,50,2.8536
Goldie Schirpke,Female,56959.1,Surburban,Casual Cloths,ShreeR,999,1,01-06-2014,6,10126.9,50,20.9208
Loreta Timenez,Male,56702.85,Urban,Casual Cloths,ShreeR,999,1,01-06-2014,4,21655.9,50,83.868
Fabiola Hauenstein,Male,52558.64,Surburban,Casual Cloths,ShreeR,999,1,15-04-2017,10,5391.4,45,2.0049
Amie Perigo,Female,18245.12,Surburban,Casual Cloths,ShreeR,999,1,12-09-2016,7,11762.1,50,3.5948
Raina Brachle,Male,50850.6,Surburban,Casual Cloths,ShreeR,999,1,12-09-2016,4,12787.6,50,52.5114
Erinn Canlas,Male,65755.78,Rural,Casual Cloths,ShreeR,999,1,12-09-2016,10,11599.7,50,1.7136
Cherry Lietz,Male,59093.93,Rural,Casual Cloths,ShreeR,999,1,12-09-2016,12,2041.9,50,2.0358
Kattie Vonasek,Female,61071.45,Urban,Casual Cloths,ShreeR,999,1,27-09-2014,12,2229.5,45,37.6422
Whitley Tomasulo,Female,60299.91,Surburban,Sports Cloths,ShreeR,999,1,09-08-2014,1,6967.1,50,5.4432
Barbra Adkin,Male,62733.94,Urban,Men's Footwear,ShreeR,999,1,28-12-2014,4,28844.2,44,8.6744
Hermila Thyberg,Female,1760.85,Rural,Men's Footwear,ShreeR,1299,1,04-11-2014,7,30697.8,53,24.1568
Jesusita Flister,Female,54462.48,Rural,Men's Footwear,ShreeR,1299,1,04-11-2014,3,11073.3,53,1995.99
Caitlin Julia,Male,64921.35,Surburban,Men's Footwear,ShreeR,1299,3,04-11-2014,1,2253.3,53,80.0226
Roosevelt Hoffis,Male,32628.65,Surburban,Men's Footwear,ShreeR,999,1,04-11-2014,2,18995.9,44,129.6
Helaine Halter,Male,47819.2,Rural,Men's Footwear,ShreeR,999,1,04-11-2014,2,6377.7,44,13.071
Lorean Martabano,Female,24926.4,Urban,Men's Footwear,Fairdea,1299,1,19-09-2014,4,13203.4,84,3.58
France Buzick,Male,56634.4,Surburban,Men's Footwear,Fairdea,599,1,23-04-2016,12,5791.1,52,81.744
Justine Ferrario,Female,58417.66,Surburban,Men's Footwear,Fairdea,1299,1,23-04-2016,9,7548.8,78,34.9965
Adelina Nabours,Male,26546,Urban,Men's Footwear,Fairdea,1299,1,03-11-2017,11,302.4,78,0.9995
Derick Dhamer,Male,32610.84,Urban,Men's Footwear,Fairdea,1299,1,30-08-2016,10,10414.6,79,-67.8762
Jerry Dallen,Female,36287.55,Urban,Men's Footwear,Fairdea,799,1,30-08-2016,5,28366.1,53,3.389
Leota Ragel,Male,57303.4,Surburban,Men's Footwear,Fairdea,1299,1,30-08-2016,4,17378.2,75,-258.5016
Jutta Amyot,Female,50865.6,Urban,Men's Footwear,Fairdea,599,1,30-08-2016,2,16562,52,33.831
Kirk Herritt,Female,62493.86,Urban,Men's Footwear,Fairdea,599,1,25-04-2016,3,17126.2,52,-20.7
Leonora Mauson,Female,63363.01,Surburban,Men's Footwear,Fairdea,699,2,25-04-2016,10,5212.2,53,-13.816
Winfred Brucato,Female,34007.04,Urban,Men's Footwear,Fairdea,596,1,25-04-2016,1,16017.4,58,-3.4272
Tarra Nachor,Male,49658.4,Surburban,Men's Footwear,Fairdea,799,1,01-09-2015,4,27702.5,53,1.6038
Corinne Loder,Male,54489.62,Surburban,Men's Footwear,Fairdea,799,1,01-09-2015,4,18361,53,335.9944
Dulce Labreche,Female,53858.93,Surburban,Women's Footwear,Fairdea,1299,1,01-09-2015,6,762.3,78,4.49
Kate Keneipp,Male,38165.6,Urban,Women's Footwear,Fairdea,1299,1,12-07-2014,11,8094.1,82,2.7956
Kaitlyn Ogg,Female,64172.34,Rural,Women's Footwear,Fairdea,1299,1,12-07-2014,2,7604.8,78,-17.4588
Sherita Saras,Male,60468.13,Rural,Women's Footwear,Fairdea,799,1,22-06-2015,1,19121.2,53,2.3312
Lashawnda Stuer,Female,66195.81,Urban,Women's Footwear,Fairdea,1299,1,13-04-2014,10,26639.9,78,1.116
Ernest Syrop,Male,62164.8,Urban,Women's Footwear,Fairdea,717,1,13-04-2014,1,19526.5,47,-407.976
Nobuko Halsey,Male,59984.17,Urban,Casual Cloths,Fairdea,1299,2,13-04-2014,3,1673.7,77,10.0724
Lavonna Wolny,Male,54000.86,Urban,Women's Footwear,Fairdea,599,1,13-04-2014,3,25473.7,52,8.3916
Lashaunda Lizama,Male,62079.4,Surburban,Women's Footwear,Fairdea,799,1,20-12-2015,7,9660,53,-2.22
Mariann Bilden,Male,56723.12,Urban,Women's Footwear,Fairdea,799,1,15-06-2017,6,4181.8,53,4.7976
Helene Rodenberger,Female,60691.6,Rural,Casual Cloths,Fairdea,1299,1,08-07-2017,10,12825.4,78,3.0996
Roselle Estell,Male,57491.19,Urban,Casual Cloths,Fairdea,599,1,08-07-2017,2,2157.4,52,11.5432
Samira Heintzman,Male,66387.45,Surburban,Casual Cloths,Fairdea,799,1,08-07-2017,7,7232.4,53,4.1472
Kristofer Bennick,Male,61530.18,Urban,Women's Footwear,Fairdea,1299,1,01-09-2016,11,29787.1,78,11.5432
Weldon Acuff,Female,57879.05,Urban,Women's Footwear,Fairdea,599,1,01-09-2016,2,25983.3,52,1.0668
Shalon Shadrick,Male,52550.51,Surburban,Women's Footwear,Fairdea,799,1,01-09-2016,5,23206.4,53,23.0864
Denise Patak,Female,53045.11,Surburban,Women's Footwear,Fairdea,1299,1,01-09-2016,4,6856.5,78,1415.4296
Louvenia Beech,Male,33311.95,Rural,Casual Cloths,Fairdea,1299,1,08-04-2016,6,10868.9,58,-4.8588
Audry Yaw,Male,56671.4,Urban,Casual Cloths,Fairdea,599,1,08-04-2016,9,5603.5,52,3.7996
Kristel Ehmann,Male,51260.84,Rural,Women's Footwear,Fairdea,1299,1,08-04-2016,5,821.1,51,6.9864
Vincenza Zepp,Male,55675.45,Urban,Women's Footwear,Fairdea,1899,1,08-04-2016,4,1570.8,66,15.824
Elouise Gwalthney,Female,62885.68,Rural,Women's Footwear,Fairdea,1899,2,23-04-2016,6,13242.6,66,11.325
Venita Maillard,Male,70387.2,Urban,Women's Footwear,Fairdea,1299,1,08-03-2017,2,1454.6,51,168.4384
Kasandra Semidey,Female,53356.59,Urban,Women's Footwear,Fairdea,1299,2,08-03-2017,9,36816.5,58,9.936
Xochitl Discipio,Male,47142.97,Urban,Women's Footwear,Fairdea,1299,1,25-09-2017,2,672,51,9.936
Maile Linahan,Male,35711,Urban,Women's Footwear,Fairdea,1299,1,25-09-2017,1,7724.5,51,86.8704
Krissy Rauser,Female,5582.55,Rural,Women's Footwear,Fairdea,1299,2,25-09-2017,10,13113.8,51,1.4456
Pete Dubaldi,Female,54860.56,Surburban,Casual Cloths,Fairdea,1899,1,25-09-2017,12,11610.2,66,20.7328
Paris Wide,Female,55858.83,Surburban,Women's Footwear,Fairdea,1299,1,21-10-2016,11,403.2,58,10.44
Wynell Dorshorst,Female,52754.01,Surburban,Casual Cloths,Fairdea,1299,2,21-10-2016,11,13519.1,58,0.1472
Quentin Birkner,Female,46057.66,Rural,Women's Footwear,Fairdea,1299,1,21-10-2016,9,4797.8,58,29.3412
Sheron Louissant,Male,58618.39,Rural,Women's Footwear,Fairdea,1299,2,29-05-2017,5,3860.5,78,9.396
Izetta Funnell,Male,35914.96,Surburban,Women's Footwear,Fairdea,1299,2,29-05-2017,4,3408.3,58,4.6746
Rodolfo Butzen,Female,2778.65,Surburban,Women's Footwear,Fairdea,1299,2,23-07-2014,10,5938.1,78,-5.712
Zona Colla,Female,54467,Urban,Women's Footwear,Fairdea,799,1,23-07-2014,7,8904.7,53,179.1888
Serina Zagen,Female,59105.08,Surburban,Women's Footwear,Fairdea,799,1,23-07-2014,4,14828.1,53,0.924
Paz Sahagun,Female,55764.63,Surburban,Women's Footwear,Fairdea,799,1,23-07-2014,10,27426.7,53,-29.94
Markus Lukasik,Male,59362.03,Surburban,Women's Footwear,Fairdea,699,1,28-09-2016,10,5419.4,46,30.98
Jaclyn Bachman,Male,56352.85,Urban,Women's Footwear,Fairdea,599,3,27-08-2017,5,30191,56,-297.6848
Cyril Daufeldt,Male,53712.55,Rural,Casual Cloths,Fairdea,799,1,28-04-2015,9,13834.1,53,-20.3322
Gayla Schnitzler,Female,55042.46,Surburban,Women's Footwear,Fairdea,599,1,28-04-2015,9,30409.4,52,2.6811
Erick Nievas,Female,57373.32,Urban,Women's Footwear,Fairdea,1299,1,28-04-2015,5,20846.7,78,-18.8728
Mitsue Scipione,Male,5869.65,Urban,Casual Cloths,Fairdea,1299,1,28-10-2016,2,1156.4,78,17.3376
Ciara Ventura,Male,30455.54,Urban,Women's Footwear,Fairdea,1299,1,26-06-2015,7,10895.5,78,8.799
Galen Cantres,Female,67829.63,Rural,Women's Footwear,Fairdea,599,3,27-11-2015,2,7436.8,52,-157.0095
Truman Feichtner,Male,42350.99,Rural,Women's Footwear,Fairdea,599,3,27-11-2015,1,5716.2,52,-1.0497
Gail Kitty,Male,13094.4,Urban,Women's Footwear,Fairdea,1299,1,03-12-2015,5,12347.3,78,-337.638
Dalene Schoeneck,Male,68682.32,Urban,Women's Footwear,Fairdea,1299,1,03-12-2015,8,15035.3,78,0.777
Gertude Witten,Male,57974.02,Surburban,Women's Footwear,Fairdea,1299,1,24-11-2014,10,2758.7,78,0.4264
Lizbeth Kohl,Female,82337.75,Urban,Casual Cloths,Fairdea,1299,1,11-12-2017,4,4900,78,7.884
Glenn Berray,Male,58233.61,Surburban,Women's Footwear,Fairdea,1299,1,11-12-2017,6,3646.3,78,13.5932
Lashandra Klang,Female,57856.1,Surburban,Women's Footwear,Fairdea,599,1,21-09-2014,9,39575.2,52,27.7182
Lenna Newville,Male,57863.34,Surburban,Women's Footwear,Fairdea,599,1,21-09-2014,3,23167.2,52,701.9883
Laurel Pagliuca,Female,54696.6,Urban,Casual Cloths,Fairdea,599,1,07-06-2014,1,1265.6,52,-20.5623
Mireya Frerking,Female,56092.87,Urban,Women's Footwear,Fairdea,599,1,30-06-2017,3,22608.6,52,25.5798
Annelle Tagala,Male,39909.94,Surburban,Casual Cloths,Fairdea,1299,1,17-10-2017,5,18997.3,78,9.4924
Dean Ketelsen,Male,58309.49,Surburban,Women's Footwear,Fairdea,599,1,17-10-2017,7,15085.7,56,6.2208
Levi Munis,Male,54481.99,Urban,Women's Footwear,Fairdea,599,1,31-10-2015,3,26728.1,52,21.036
Sylvie Ryser,Male,65456.77,Urban,Women's Footwear,Fairdea,599,1,08-09-2016,9,7781.2,52,3.5952
Sharee Maile,Male,54506.03,Urban,Women's Footwear,Fairdea,599,1,08-09-2016,1,1528.1,52,-317.1528
Cordelia Storment,Male,62367.69,Surburban,Women's Footwear,Fairdea,599,1,08-09-2016,3,8966.3,52,-32.784
Mollie Mcdoniel,Male,62461.43,Surburban,Women's Footwear,Fairdea,1299,1,08-09-2016,5,17160.5,71,0.7198
Brett Mccullan,Male,58542.45,Urban,Women's Footwear,Fairdea,599,2,24-12-2014,7,8745.8,52,3.4684
Teddy Pedrozo,Male,19139.92,Rural,Women's Footwear,Fairdea,599,1,16-04-2014,2,16023,52,9.768
Tasia Andreason,Male,67295.2,Surburban,Women's Footwear,Fairdea,799,1,24-12-2017,5,3891.3,53,9.6957
Hubert Walthall,Male,53237.57,Surburban,Women's Footwear,Fairdea,1299,2,08-12-2017,10,2177.7,75,37.7895
Arthur Farrow,Male,48894.77,Surburban,Women's Footwear,Fairdea,599,1,08-12-2017,7,3548.3,52,434.9913
Vilma Berlanga,Male,41841.33,Urban,Women's Footwear,Fairdea,599,1,08-12-2017,7,2565.5,52,13.3035
Billye Miro,Male,57146.03,Urban,Women's Footwear,Fairdea,1299,3,08-12-2017,9,4783.8,78,-112.9527
Glenna Slayton,Female,80453.01,Surburban,Women's Footwear,Fairdea,599,2,08-12-2017,2,21434,52,4.6464
Mitzie Hudnall,Male,75663.4,Surburban,Casual Cloths,Fairdea,1299,1,08-12-2017,5,39281.2,73,13.608
Bernardine Rodefer,Male,66204.18,Urban,Women's Footwear,Fairdea,1299,1,08-12-2017,2,12597.9,78,27.4302
Staci Schmaltz,Male,58780.7,Urban,Women's Footwear,Fairdea,599,1,08-12-2017,5,3492.3,52,31.4548
Nichelle Meteer,Female,43970.95,Urban,Women's Footwear,Fairdea,1299,1,08-12-2017,4,12188.4,78,-18.4548
Janine Rhoden,Male,2340,Urban,Women's Footwear,Fairdea,1299,2,03-11-2017,7,3537.1,78,65.7342
Ettie Hoopengardner,Male,36267.86,Surburban,Women's Footwear,Fairdea,1299,1,03-11-2017,3,4792.2,78,26.8744
Eden Jayson,Female,55403.53,Urban,Casual Cloths,Fairdea,599,1,24-06-2017,2,3995.6,52,25.8984
Lynelle Auber,Male,54509.11,Urban,Women's Footwear,Fairdea,599,1,14-04-2016,6,9960.3,52,38.38
Merissa Tomblin,Male,52890.73,Rural,Casual Cloths,Fairdea,1299,1,06-11-2017,4,12569.2,78,2.8322
Golda Kaniecki,Male,49572.15,Surburban,Sports Cloths,Fairdea,599,1,04-03-2017,1,12029.5,52,2.7028
Catarina Gleich,Female,52642.7,Surburban,Casual Cloths,Fairdea,599,5,04-03-2017,1,22415.4,52,7.015
Virgie Kiel,Male,57709.48,Surburban,Women's Footwear,Fairdea,1299,1,22-06-2014,8,2494.1,78,56.5662
Jolene Ostolaza,Male,61315.78,Urban,Women's Footwear,Fairdea,1299,1,19-10-2017,8,2127.3,78,14.7056
Keneth Borgman,Male,36485.02,Surburban,Women's Footwear,Fairdea,599,1,19-10-2017,9,34184.5,52,8.502
Rikki Nayar,Female,68794.17,Surburban,Women's Footwear,Fairdea,599,1,21-08-2017,3,25195.8,52,225.264
Elke Sengbusch,Male,67077.07,Urban,Women's Footwear,Fairdea,1299,1,23-11-2017,9,10731.7,78,11.076
Hoa Sarao,Male,70878.6,Surburban,Women's Footwear,Fairdea,599,1,23-11-2017,8,2368.8,52,138.2016
Trinidad Mcrae,Male,45037.49,Surburban,Women's Footwear,Fairdea,1299,1,12-09-2014,1,3699.5,78,30.0957
Mari Lueckenbach,Male,39351.6,Rural,Women's Footwear,Fairdea,1299,1,01-10-2017,1,36180.9,78,0.5004
Selma Husser,Female,62848.1,Urban,Casual Cloths,Fairdea,1299,1,15-04-2016,1,5128.2,78,-145.3508
Antione Onofrio,Female,57695.42,Urban,Women's Footwear,Fairdea,1299,1,15-04-2016,7,13959.4,78,76.6395
Luisa Jurney,Female,64867.71,Urban,Women's Footwear,Fairdea,1299,1,15-04-2016,7,18706.1,78,54.7425
Clorinda Heimann,Female,56267.46,Surburban,Women's Footwear,Fairdea,1299,2,15-04-2016,7,422.8,78,-0.7748
Dick Wenzinger,Female,56771.6,Rural,Women's Footwear,Fairdea,1299,1,06-06-2016,11,19065.2,78,207.147
Ahmed Angalich,Male,54332.67,Urban,Women's Footwear,Fairdea,599,1,19-12-2014,3,3702.3,52,-3.6892
Iluminada Ohms,Female,57821.41,Surburban,Women's Footwear,Fairdea,1299,1,19-12-2014,3,4911.9,78,-18.585
Joanna Leinenbach,Female,52735.75,Urban,Women's Footwear,Fairdea,599,2,12-06-2016,9,3590.3,52,43.1991
Caprice Suell,Female,65476.63,Surburban,Women's Footwear,Fairdea,1299,2,12-06-2016,11,1980.3,78,113.6394
Stephane Myricks,Male,60093.08,Rural,Women's Footwear,Fairdea,599,1,15-09-2017,10,39347.7,52,11.5536
Quentin Swayze,Male,54271.57,Surburban,Women's Footwear,Fairdea,599,1,20-01-2017,4,2967.3,52,2.3094
Annmarie Castros,Male,58545.8,Surburban,Casual Cloths,Fairdea,599,1,05-09-2016,3,34659.1,52,3.666
Shonda Greenbush,Female,56465.81,Surburban,Casual Cloths,Fairdea,599,2,05-09-2016,2,23899.4,52,23.3928
Cecil Lapage,Male,62596.94,Urban,Women's Footwear,Fairdea,599,1,05-09-2016,7,4008.2,52,20.5755
Jeanice Claucherty,Male,58769.83,Urban,Women's Footwear,Fairdea,599,1,05-09-2016,4,5188.4,52,42.0256
Josphine Villanueva,Female,13198.75,Surburban,Casual Cloths,Fairdea,599,1,05-09-2016,12,12979.4,52,29.1528
Daniel Perruzza,Male,57607.51,Urban,Women's Footwear,Fairdea,1299,1,05-09-2016,3,20903.4,78,10.584
Cassi Wildfong,Female,6777.97,Urban,Casual Cloths,Fairdea,1299,1,20-03-2017,5,5176.5,78,1.3677
Britt Galam,Female,56900.42,Urban,Women's Footwear,Fairdea,599,1,01-04-2016,9,15787.1,52,15.4752
Adell Lipkin,Female,9941.75,Surburban,Casual Cloths,Fairdea,1299,2,01-04-2016,4,4734.8,78,9.7164
Jacqueline Rowling,Male,54678.19,Urban,Women's Footwear,Fairdea,1299,1,01-04-2016,2,6120.1,78,71.2476
Lonny Weglarz,Male,51118.68,Urban,Casual Cloths,Fairdea,1299,1,01-04-2016,9,625.1,78,7.9248
Lonna Diestel,Male,51987.07,Surburban,Women's Footwear,Fairdea,599,1,01-04-2016,6,21158.2,52,2.8536
Cristal Samara,Female,69968.49,Rural,Women's Footwear,Fairdea,1299,1,01-04-2016,4,15535.8,78,9.1312
Kenneth Grenet,Female,1888.2,Rural,Casual Cloths,Fairdea,1299,1,20-10-2017,8,20070.4,78,-75.8304
Alline Jeanty,Male,6498,Urban,Casual Cloths,Fairdea,599,1,13-12-2016,1,11330.9,52,24.9132
Sharika Eanes,Male,36573.85,Urban,Casual Cloths,Fairdea,1299,1,12-02-2014,1,8612.8,78,-24.294
Nu Mcnease,Female,55117.85,Urban,Women's Footwear,Fairdea,1299,2,26-09-2016,8,2154.6,78,-96.1146
Daniela Comnick,Female,57098.66,Urban,Casual Cloths,Fairdea,599,1,26-09-2016,3,2870.7,52,3.348
Leslie Threets,Female,50036,Urban,Women's Footwear,Fairdea,599,2,15-12-2015,1,931,52,377.9622
Nan Koppinger,Male,59326.39,Surburban,Casual Cloths,Fairdea,1299,1,15-12-2015,1,2615.2,78,18.6006
Izetta Dewar,Male,61084.23,Surburban,Casual Cloths,Fairdea,1299,2,22-04-2016,4,10780,78,7.068
Tegan Arceo,Male,55646.15,Rural,Casual Cloths,Fairdea,1299,2,22-04-2016,2,1323.7,78,-814.4832
Ruthann Keener,Male,80355.35,Surburban,Casual Cloths,Fairdea,1299,2,22-04-2016,1,26669.3,78,-20.889
Joni Breland,Male,56392.65,Surburban,Women's Footwear,Fairdea,599,1,22-04-2016,3,234.5,52,-34.758
Vi Rentfro,Male,56783.52,Surburban,Women's Footwear,Fairdea,1299,1,22-04-2016,9,14288.4,78,5.8704
Colette Kardas,Female,22552.61,Urban,Casual Cloths,Fairdea,599,1,17-01-2015,7,3484.6,52,-312.0614
Malcolm Tromblay,Male,37843.52,Surburban,Women's Footwear,Fairdea,599,2,31-03-2017,6,949.9,52,-36.2352
Ryan Harnos,Male,2350.35,Urban,Casual Cloths,Fairdea,1299,1,16-12-2016,10,12606.3,78,-7.9002
Jess Chaffins,Female,54433.88,Urban,Casual Cloths,Fairdea,599,4,20-12-2015,9,2994.6,52,26.6304
Sharen Bourbon,Female,64492.15,Surburban,Casual Cloths,Fairdea,1299,1,09-11-2014,3,109.9,78,3.4092
Nickolas Juvera,Male,24297.04,Surburban,Casual Cloths,Fairdea,599,1,09-11-2014,1,14856.1,52,10.4784
Gary Nunlee,Male,53674.26,Rural,Women's Footwear,Fairdea,1299,2,09-11-2014,12,18552.1,78,87.996
Diane Devreese,Male,53413.07,Urban,Casual Cloths,Fairdea,599,1,09-11-2014,1,32564.7,52,24.9804
Roslyn Chavous,Female,56546.77,Surburban,Casual Cloths,Fairdea,599,1,09-11-2014,8,1746.5,52,28.819
Glory Schieler,Female,55824.36,Urban,Casual Cloths,Fairdea,1299,1,09-11-2014,6,2667,78,45.528
Rasheeda Sayaphon,Male,66545.9,Surburban,Women's Footwear,Fairdea,1299,1,12-07-2016,8,35018.9,78,7.182
Alpha Palaia,Male,51757.5,Rural,Casual Cloths,Fairdea,599,2,27-10-2016,1,16885.4,52,19.296
Refugia Jacobos,Male,58359.47,Urban,Casual Cloths,Fairdea,599,1,26-06-2016,5,1832.6,52,6.615
Shawnda Yori,Male,56254.11,Urban,Casual Cloths,Fairdea,599,1,26-06-2016,1,3850,52,84.51
Mona Delasancha,Female,57981.43,Surburban,Casual Cloths,Fairdea,599,1,06-10-2014,8,405.3,52,1.9089
Gilma Liukko,Male,58200.96,Surburban,Casual Cloths,Fairdea,599,1,22-07-2014,6,4154.5,52,1.6688
Janey Gabisi,Female,1422.31,Surburban,Women's Footwear,Fairdea,1299,1,22-07-2014,5,1344,78,57.5928
Lili Paskin,Male,51902.62,Surburban,Casual Cloths,Fairdea,599,1,10-06-2017,9,31203.2,52,14.8
Loren Asar,Female,52398.47,Urban,Casual Cloths,Fairdea,1299,1,10-06-2017,1,1092,78,-30.245
Dorothy Chesterfield,Female,63463.08,Surburban,Casual Cloths,Fairdea,599,1,10-06-2017,9,13544.3,52,17.4975
Gail Similton,Male,59721.19,Urban,Casual Cloths,Fairdea,599,1,29-10-2014,4,8395.8,52,341.994
Catalina Tillotson,Female,62018.45,Surburban,Casual Cloths,Fairdea,1299,1,09-06-2014,9,289.8,78,0.5994
Lawrence Lorens,Male,51603.5,Rural,Casual Cloths,Fairdea,1299,1,09-06-2014,6,3565.1,78,10.3974
Carlee Boulter,Male,48266.24,Urban,Casual Cloths,Fairdea,1299,1,09-06-2014,11,12089.7,78,6.1572
Thaddeus Ankeny,Male,57027.2,Urban,Casual Cloths,Fairdea,599,1,14-09-2014,12,13630.4,52,8.983
